Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Erik Palmer-Brown,us USA,DF,25-344,26.5,4,0,0,20,11,0,2,20,23,0,1,1,142,46,26,63.9,Matches
Yoann Salmier,gf GUF,DF,30-133,25.9,4,1,0,26,26,0,6,34,25,1,2,0,153,46,28,62.2,Matches
Rominigue Kouamé,ml MLI,MF,26-107,22.5,5,0,0,41,37,0,5,40,22,0,0,0,175,11,16,40.7,Matches
Mama Samba Baldé,gw GNB,FW,27-148,22.3,5,2,1,33,34,20,8,4,17,2,0,0,75,35,57,38.0,Matches
Rony Lopes,pt POR,"MF,FW",27-096,20.2,2,0,0,14,26,1,87,5,10,0,0,0,93,14,18,43.8,Matches
Gauthier Gallon,fr FRA,GK,29-345,22.0,3,0,0,1,3,0,0,2,2,0,1,0,25,11,0,100.0,Matches
Thierno Balde,fr FRA,DF,20-297,19.0,1,0,0,7,25,2,30,20,13,1,0,0,117,5,14,26.3,Matches
Xavier Chavalerin,fr FRA,MF,32-027,20.5,3,0,0,24,10,2,26,33,39,0,0,0,116,12,10,54.5,Matches
Jackson Porozo,ec ECU,DF,22-242,16.4,3,0,0,26,15,1,3,32,17,0,0,0,66,43,23,65.2,Matches
Renaud Ripart,fr FRA,"FW,MF",30-020,14.7,4,0,0,25,25,6,21,7,23,0,0,0,54,56,78,41.8,Matches
Andreas Bruus,dk DEN,"DF,FW",24-077,14.3,2,0,0,10,6,1,58,16,5,0,0,0,54,2,14,12.5,Matches
Yasser Larouci,dz ALG,"DF,FW",22-092,13.2,1,0,0,11,17,0,34,17,8,0,0,1,92,14,8,63.6,Matches
Wilson Odobert,fr FRA,"MF,FW",18-126,14.3,0,0,0,8,11,2,22,13,14,0,0,0,54,5,19,20.8,Matches
Abdu Conté,pt POR,DF,25-010,13.1,0,0,0,12,10,3,36,6,14,0,2,0,62,14,6,70.0,Matches
Florian Tardieu,fr FRA,MF,30-346,11.2,2,0,0,11,20,0,43,23,20,0,0,0,87,7,7,50.0,Matches
Adil Rami,fr FRA,DF,37-097,11.1,1,0,0,8,7,1,5,12,10,0,1,0,52,18,9,66.7,Matches
Lucien Agoume,fr FRA,MF,21-053,8.1,4,0,0,20,8,1,8,19,15,0,0,0,56,28,10,73.7,Matches
Mateusz Lis,pl POL,GK,26-035,7.0,1,0,0,1,2,0,0,0,0,0,0,0,6,1,0,100.0,Matches
Papa Ndiaga Yade,sn SEN,DF,23-088,5.3,1,1,0,12,10,1,26,7,6,0,0,0,31,5,6,45.5,Matches
Ike Ugbo,ca CAN,"FW,MF",24-194,4.9,0,0,0,4,2,2,0,1,1,0,0,0,6,3,25,10.7,Matches
Jeff Reine-Adélaïde,fr FRA,MF,25-076,1.1,0,0,0,0,2,0,0,1,0,0,0,0,11,2,3,40.0,Matches
Tristan Dingomé,cm CMR,MF,32-045,1.1,0,0,0,1,1,0,5,0,1,0,0,0,10,1,3,25.0,Matches
Alexis Tibidi,fr FRA,"FW,MF",19-151,0.8,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,66.7,Matches
Mathis Hamdi,fr FRA,DF,19-167,0.8,0,0,0,1,1,0,2,1,0,0,0,0,1,0,1,0.0,Matches
Kyliane Dong,fr FRA,"DF,MF",18-188,0.6,0,0,0,0,0,0,2,0,1,0,0,0,3,0,1,0.0,Matches
Banhie Zoukrou,fr FRA,DF,19-331,0.6,0,0,0,1,0,0,1,0,0,0,1,0,5,3,1,75.0,Matches
Amar Ahmed,se SWE,FW,19-043,0.2,0,0,0,1,1,0,0,1,1,0,0,0,2,0,3,0.0,Matches
Jordan Dongmo,cm CMR,MF,22-063,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,Matches
Marlos Moreno,co COL,"MF,DF",26-195,0.1,0,0,0,1,1,0,0,0,2,0,0,0,1,1,1,50.0,Matches
Ante Palaversa,hr CRO,MF,22-362,0.1,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,,Matches
Squad Total,,,26.6,29.0,46,4,1,319,313,43,431,315,291,4,8,2,1553,385,389,49.7,
Opponent Total,,,27.0,29.0,36,4,2,334,302,50,587,299,292,8,4,2,1631,389,385,50.3,
